Horário;Conta;Instrumento;Lado;QtdOrdem;QtdExecucaoAtual;QtdExecutadaAcumulada;PrecoExecutado;NotionalOrdem;NotionalExecuçãoAtual;NotionalExecuçãoAcumulada;EnteringTrader
2021-11-22T00:09:14.938;182178199;VALE;V;2.0;2.0;2.0;1.03272080402806;2.06544160805612;2.06544160805612;2.06544160805612;182178199
2021-11-22T00:09:14.938;298833807;PETR;V;2.0;2.0;2.0;1.76388366229791;3.52776732459582;3.52776732459582;3.52776732459582;298833807
2021-11-22T00:09:14.938;947370826;GOLL;C;6.0;6.0;6.0;1.96842798682379;11.81056792094274;11.81056792094274;11.81056792094274;947370826
2021-11-22T00:09:14.938;319679029;VALE;V;5.0;5.0;5.0;1.56913094580661;7.8456547290330505;7.8456547290330505;7.8456547290330505;319679029
2021-11-22T00:09:14.938;915841834;BBAS;V;3.0;3.0;3.0;1.47792935848657;4.43378807545971;4.43378807545971;4.43378807545971;915841834
2021-11-22T00:09:14.938;720048195;ITUB;C;2.0;2.0;2.0;1.77640992393913;3.55281984787826;3.55281984787826;3.55281984787826;720048195
2021-11-22T00:09:14.938;298833807;VALE;V;1.0;1.0;1.0;1.50104388549887;1.50104388549887;1.50104388549887;1.50104388549887;298833807
2021-11-22T00:09:14.938;947370826;ABEV;C;6.0;6.0;6.0;1.71750371101172;10.30502226607032;10.30502226607032;10.30502226607032;947370826
2021-11-22T00:09:14.938;720048195;MGLU;C;6.0;6.0;6.0;1.11332332845534;6.679939970732041;6.679939970732041;6.679939970732041;720048195
2021-11-22T00:09:14.938;98863281;PETR;C;5.0;5.0;5.0;1.71446513273776;8.572325663688801;8.572325663688801;8.572325663688801;98863281
2021-11-22T00:09:14.938;853085433;BBDC;V;8.0;8.0;8.0;1.92969057373051;15.43752458984408;15.43752458984408;15.43752458984408;853085433
2021-11-22T00:09:14.938;298833807;ABEV;V;6.0;6.0;6.0;1.13850712437658;6.831042746259481;6.831042746259481;6.831042746259481;298833807
2021-11-22T00:09:14.938;720048195;BBDC;C;10.0;10.0;10.0;1.21137753318732;12.1137753318732;12.1137753318732;12.1137753318732;720048195
2021-11-22T00:09:14.938;853085433;ITUB;C;10.0;10.0;10.0;1.48136343827966;14.8136343827966;14.8136343827966;14.8136343827966;853085433
2021-11-22T00:09:14.938;720048195;BBDC;V;5.0;5.0;5.0;1.34939361466336;6.7469680733168005;6.7469680733168005;6.7469680733168005;720048195
2021-11-22T00:09:14.938;98863281;EQTL;V;4.0;4.0;4.0;1.41581372244529;5.66325488978116;5.66325488978116;5.66325488978116;98863281
2021-11-22T00:09:14.938;182178199;PETR;C;8.0;8.0;8.0;1.00246991840642;8.01975934725136;8.01975934725136;8.01975934725136;182178199
2021-11-22T00:09:14.938;853085433;B3SA;C;8.0;8.0;8.0;1.84392423533118;14.75139388264944;14.75139388264944;14.75139388264944;853085433
2021-11-22T00:09:14.938;783617353;BBAS;V;5.0;5.0;5.0;1.99864609489744;9.9932304744872;9.9932304744872;9.9932304744872;783617353
2021-11-22T00:09:14.938;182178199;PETR;C;3.0;3.0;3.0;1.31848856273915;3.9554656882174504;3.9554656882174504;3.9554656882174504;182178199
2021-11-22T00:09:14.938;947370826;EQTL;V;5.0;5.0;5.0;1.08274481766076;5.4137240883038;5.4137240883038;5.4137240883038;947370826
2021-11-22T00:09:14.938;947370826;BBDC;V;6.0;6.0;6.0;1.95981297024975;11.7588778214985;11.7588778214985;11.7588778214985;947370826
2021-11-22T00:09:14.938;915841834;VALE;V;9.0;9.0;9.0;1.88427840638373;16.958505657453568;16.958505657453568;16.958505657453568;915841834
2021-11-22T00:09:14.938;98863281;GOLL;V;7.0;7.0;7.0;1.97301853061306;13.81112971429142;13.81112971429142;13.81112971429142;98863281
2021-11-22T00:09:14.938;922570858;B3SA;C;6.0;6.0;6.0;1.63768038570899;9.826082314253942;9.826082314253942;9.826082314253942;922570858
2021-11-22T00:09:14.938;319679029;ITUB;C;2.0;2.0;2.0;1.0640124295171;2.1280248590342;2.1280248590342;2.1280248590342;319679029
2021-11-22T00:09:14.938;922570858;PETR;V;4.0;4.0;4.0;1.85510607058811;7.42042428235244;7.42042428235244;7.42042428235244;922570858
2021-11-22T00:09:14.938;720048195;GOLL;V;9.0;9.0;9.0;1.53876000529009;13.84884004761081;13.84884004761081;13.84884004761081;720048195
2021-11-22T00:09:14.938;319679029;VALE;V;6.0;6.0;6.0;1.20903600305866;7.2542160183519595;7.2542160183519595;7.2542160183519595;319679029
2021-11-22T00:09:14.938;319679029;BBDC;V;9.0;9.0;9.0;1.99434268976426;17.94908420787834;17.94908420787834;17.94908420787834;319679029
2021-11-22T00:09:14.938;947370826;ITUB;C;8.0;8.0;8.0;1.26961063687885;10.1568850950308;10.1568850950308;10.1568850950308;947370826
2021-11-22T00:09:14.938;915841834;PETR;C;7.0;7.0;7.0;1.90405843086692;13.32840901606844;13.32840901606844;13.32840901606844;915841834
2021-11-22T00:09:14.938;922570858;PETR;C;2.0;2.0;2.0;1.91340549155207;3.82681098310414;3.82681098310414;3.82681098310414;922570858
2021-11-22T00:09:14.938;915841834;B3SA;V;2.0;2.0;2.0;1.60490791153754;3.20981582307508;3.20981582307508;3.20981582307508;915841834
2021-11-22T00:09:14.938;915841834;GOLL;V;6.0;6.0;6.0;1.73887977838973;10.43327867033838;10.43327867033838;10.43327867033838;915841834
2021-11-22T00:09:14.938;915841834;BBDC;C;6.0;6.0;6.0;1.78229877299512;10.69379263797072;10.69379263797072;10.69379263797072;915841834
2021-11-22T00:09:14.938;922570858;BBAS;C;3.0;3.0;3.0;1.3621214298687;4.0863642896061005;4.0863642896061005;4.0863642896061005;922570858
2021-11-22T00:09:14.938;853085433;PETR;C;3.0;3.0;3.0;1.31115051860447;3.93345155581341;3.93345155581341;3.93345155581341;853085433
2021-11-22T00:09:14.938;915841834;ITUB;V;8.0;8.0;8.0;1.8887836068878;15.1102688551024;15.1102688551024;15.1102688551024;915841834
2021-11-22T00:09:14.938;98863281;ABEV;V;8.0;8.0;8.0;1.60978804475393;12.87830435803144;12.87830435803144;12.87830435803144;98863281
2021-11-22T00:09:14.938;853085433;B3SA;C;6.0;6.0;6.0;1.52449524605138;9.14697147630828;9.14697147630828;9.14697147630828;853085433
2021-11-22T00:09:14.938;915841834;ITUB;C;8.0;8.0;8.0;1.40481353558248;11.23850828465984;11.23850828465984;11.23850828465984;915841834
2021-11-22T00:09:14.938;182178199;EQTL;V;6.0;6.0;6.0;1.60920833177606;9.65524999065636;9.65524999065636;9.65524999065636;182178199
2021-11-22T00:09:14.938;783617353;MGLU;V;8.0;8.0;8.0;1.2114020227789;9.6912161822312;9.6912161822312;9.6912161822312;783617353
2021-11-22T00:09:14.938;98863281;PETR;C;10.0;10.0;10.0;1.36659592811736;13.6659592811736;13.6659592811736;13.6659592811736;98863281
2021-11-22T00:09:14.938;947370826;PETR;C;2.0;2.0;2.0;1.48340536027281;2.96681072054562;2.96681072054562;2.96681072054562;947370826
2021-11-22T00:09:14.938;98863281;ITUB;V;9.0;9.0;9.0;1.46898525584815;13.22086730263335;13.22086730263335;13.22086730263335;98863281
2021-11-22T00:09:14.938;947370826;BBDC;C;4.0;4.0;4.0;1.60112832775433;6.40451331101732;6.40451331101732;6.40451331101732;947370826
2021-11-22T00:09:14.938;319679029;BBDC;C;7.0;7.0;7.0;1.29775288158943;9.08427017112601;9.08427017112601;9.08427017112601;319679029
2021-11-22T00:09:14.938;319679029;ABEV;C;10.0;10.0;10.0;1.98121453829425;19.8121453829425;19.8121453829425;19.8121453829425;319679029
2021-11-22T00:09:14.938;98863281;PETR;C;8.0;8.0;8.0;1.7044051188012;13.6352409504096;13.6352409504096;13.6352409504096;98863281
2021-11-22T00:09:14.938;182178199;ABEV;V;3.0;3.0;3.0;1.61122391212235;4.83367173636705;4.83367173636705;4.83367173636705;182178199
2021-11-22T00:09:14.938;947370826;B3SA;V;10.0;10.0;10.0;1.89776068747234;18.9776068747234;18.9776068747234;18.9776068747234;947370826
2021-11-22T00:09:14.938;853085433;B3SA;V;8.0;8.0;8.0;1.03749520200556;8.29996161604448;8.29996161604448;8.29996161604448;853085433
2021-11-22T00:09:14.938;915841834;BBDC;C;6.0;6.0;6.0;1.70160428814536;10.20962572887216;10.20962572887216;10.20962572887216;915841834
2021-11-22T00:09:14.938;720048195;B3SA;C;3.0;3.0;3.0;1.47806074162156;4.4341822248646805;4.4341822248646805;4.4341822248646805;720048195
2021-11-22T00:09:14.938;853085433;PETR;C;10.0;10.0;10.0;1.51382047300266;15.138204730026601;15.138204730026601;15.138204730026601;853085433
2021-11-22T00:09:14.938;853085433;EQTL;V;3.0;3.0;3.0;1.88975473668885;5.66926421006655;5.66926421006655;5.66926421006655;853085433
2021-11-22T00:09:14.938;915841834;BBAS;V;3.0;3.0;3.0;1.53629335333211;4.60888005999633;4.60888005999633;4.60888005999633;915841834
2021-11-22T00:09:14.938;298833807;B3SA;C;10.0;10.0;10.0;1.29154168519022;12.915416851902199;12.915416851902199;12.915416851902199;298833807
2021-11-22T00:09:14.938;298833807;EQTL;C;8.0;8.0;8.0;1.29971802306016;10.39774418448128;10.39774418448128;10.39774418448128;298833807
2021-11-22T00:09:14.938;720048195;BBAS;C;7.0;7.0;7.0;1.0396294940048;7.2774064580336;7.2774064580336;7.2774064580336;720048195
2021-11-22T00:09:14.938;915841834;B3SA;V;7.0;7.0;7.0;1.11737776712804;7.82164436989628;7.82164436989628;7.82164436989628;915841834
2021-11-22T00:09:14.938;319679029;MGLU;C;3.0;3.0;3.0;1.34208192598429;4.0262457779528695;4.0262457779528695;4.0262457779528695;319679029
2021-11-22T00:09:14.938;319679029;PETR;V;1.0;1.0;1.0;1.12601520449926;1.12601520449926;1.12601520449926;1.12601520449926;319679029
2021-11-22T00:09:14.938;947370826;ABEV;C;7.0;7.0;7.0;1.98476291956668;13.89334043696676;13.89334043696676;13.89334043696676;947370826
2021-11-22T00:09:14.938;319679029;EQTL;C;4.0;4.0;4.0;1.29612628571815;5.1845051428726;5.1845051428726;5.1845051428726;319679029
2021-11-22T00:09:14.938;298833807;EQTL;C;7.0;7.0;7.0;1.29388927587955;9.05722493115685;9.05722493115685;9.05722493115685;298833807
2021-11-22T00:09:14.938;915841834;BBDC;V;7.0;7.0;7.0;1.17811709430513;8.24681966013591;8.24681966013591;8.24681966013591;915841834
2021-11-22T00:09:14.938;922570858;ABEV;C;8.0;8.0;8.0;1.02070175804702;8.16561406437616;8.16561406437616;8.16561406437616;922570858
2021-11-22T00:09:14.938;947370826;MGLU;V;4.0;4.0;4.0;1.93086370984296;7.72345483937184;7.72345483937184;7.72345483937184;947370826
2021-11-22T00:09:14.938;947370826;BBDC;V;6.0;6.0;6.0;1.69143594001294;10.14861564007764;10.14861564007764;10.14861564007764;947370826
2021-11-22T00:09:14.938;298833807;VALE;V;3.0;3.0;3.0;1.66303013520703;4.98909040562109;4.98909040562109;4.98909040562109;298833807
2021-11-22T00:09:14.938;98863281;ABEV;V;6.0;6.0;6.0;1.35299321405868;8.11795928435208;8.11795928435208;8.11795928435208;98863281
2021-11-22T00:09:14.938;783617353;GOLL;V;3.0;3.0;3.0;1.10386655745613;3.3115996723683896;3.3115996723683896;3.3115996723683896;783617353
2021-11-22T00:09:14.938;783617353;EQTL;V;8.0;8.0;8.0;1.19995582666736;9.59964661333888;9.59964661333888;9.59964661333888;783617353
2021-11-22T00:09:14.938;922570858;B3SA;C;4.0;4.0;4.0;1.56775740736577;6.27102962946308;6.27102962946308;6.27102962946308;922570858
2021-11-22T00:09:14.938;915841834;GOLL;V;4.0;4.0;4.0;1.64084733071874;6.56338932287496;6.56338932287496;6.56338932287496;915841834
2021-11-22T00:09:14.938;182178199;MGLU;V;9.0;9.0;9.0;1.04839376113357;9.43554385020213;9.43554385020213;9.43554385020213;182178199
2021-11-22T00:09:14.938;720048195;ABEV;V;7.0;7.0;7.0;1.22631649142599;8.58421543998193;8.58421543998193;8.58421543998193;720048195
2021-11-22T00:09:14.938;98863281;B3SA;C;10.0;10.0;10.0;1.17435349607475;11.7435349607475;11.7435349607475;11.7435349607475;98863281
2021-11-22T00:09:14.938;720048195;PETR;V;5.0;5.0;5.0;1.42027380689018;7.101369034450899;7.101369034450899;7.101369034450899;720048195
2021-11-22T00:09:14.938;915841834;ABEV;V;6.0;6.0;6.0;1.26472658851245;7.588359531074699;7.588359531074699;7.588359531074699;915841834
2021-11-22T00:09:14.938;783617353;B3SA;C;2.0;2.0;2.0;1.67090872163907;3.34181744327814;3.34181744327814;3.34181744327814;783617353
2021-11-22T00:09:14.953;947370826;ITUB;C;5.0;5.0;5.0;1.17049946002922;5.8524973001461;5.8524973001461;5.8524973001461;947370826
2021-11-22T00:09:14.953;853085433;VALE;C;8.0;8.0;8.0;1.60158161880548;12.81265295044384;12.81265295044384;12.81265295044384;853085433
2021-11-22T00:09:14.953;720048195;ITUB;C;1.0;1.0;1.0;1.98084644471915;1.98084644471915;1.98084644471915;1.98084644471915;720048195
2021-11-22T00:09:14.953;853085433;EQTL;V;1.0;1.0;1.0;1.57692176039252;1.57692176039252;1.57692176039252;1.57692176039252;853085433
2021-11-22T00:09:14.953;182178199;BBDC;V;5.0;5.0;5.0;1.49259035522398;7.4629517761199;7.4629517761199;7.4629517761199;182178199
2021-11-22T00:09:14.953;947370826;BBDC;C;6.0;6.0;6.0;1.78135954772336;10.688157286340159;10.688157286340159;10.688157286340159;947370826
2021-11-22T00:09:14.953;783617353;BBAS;C;10.0;10.0;10.0;1.60160105386093;16.0160105386093;16.0160105386093;16.0160105386093;783617353
2021-11-22T00:09:14.953;947370826;EQTL;C;8.0;8.0;8.0;1.09990637303057;8.79925098424456;8.79925098424456;8.79925098424456;947370826
2021-11-22T00:09:14.953;319679029;ABEV;V;10.0;10.0;10.0;1.45931342851589;14.5931342851589;14.5931342851589;14.5931342851589;319679029
2021-11-22T00:09:14.953;720048195;EQTL;V;9.0;9.0;9.0;1.6858434597509;15.1725911377581;15.1725911377581;15.1725911377581;720048195
2021-11-22T00:09:14.953;783617353;BBDC;V;1.0;1.0;1.0;1.78714991069811;1.78714991069811;1.78714991069811;1.78714991069811;783617353
2021-11-22T00:09:14.953;853085433;B3SA;V;8.0;8.0;8.0;1.96346523606593;15.70772188852744;15.70772188852744;15.70772188852744;853085433
2021-11-22T00:09:14.953;182178199;BBAS;V;2.0;2.0;2.0;1.81523245073914;3.63046490147828;3.63046490147828;3.63046490147828;182178199
2021-11-22T00:09:14.953;853085433;EQTL;C;9.0;9.0;9.0;1.04231873230908;9.38086859078172;9.38086859078172;9.38086859078172;853085433
2021-11-22T00:09:14.953;298833807;B3SA;V;10.0;10.0;10.0;1.02798863799906;10.2798863799906;10.2798863799906;10.2798863799906;298833807
2021-11-22T00:09:14.953;915841834;VALE;V;3.0;3.0;3.0;1.61350114045595;4.84050342136785;4.84050342136785;4.84050342136785;915841834
2021-11-22T00:09:14.953;319679029;ABEV;V;6.0;6.0;6.0;1.99992873358582;11.99957240151492;11.99957240151492;11.99957240151492;319679029
2021-11-22T00:09:14.953;915841834;B3SA;V;2.0;2.0;2.0;1.18339221330965;2.3667844266193;2.3667844266193;2.3667844266193;915841834
2021-11-22T00:09:14.953;182178199;MGLU;C;2.0;2.0;2.0;1.00669708193626;2.01339416387252;2.01339416387252;2.01339416387252;182178199
2021-11-22T00:09:14.953;182178199;MGLU;V;9.0;9.0;9.0;1.44139752149221;12.972577693429889;12.972577693429889;12.972577693429889;182178199
2021-11-22T00:09:14.953;783617353;PETR;V;3.0;3.0;3.0;1.14195287051069;3.42585861153207;3.42585861153207;3.42585861153207;783617353
2021-11-22T00:09:14.953;98863281;BBAS;V;7.0;7.0;7.0;1.27992579524274;8.959480566699181;8.959480566699181;8.959480566699181;98863281
2021-11-22T00:09:14.953;98863281;GOLL;V;10.0;10.0;10.0;1.94085290018324;19.4085290018324;19.4085290018324;19.4085290018324;98863281
2021-11-22T00:09:14.953;853085433;MGLU;V;7.0;7.0;7.0;1.67252952006224;11.707706640435681;11.707706640435681;11.707706640435681;853085433
2021-11-22T00:09:14.953;783617353;VALE;C;6.0;6.0;6.0;1.78536892826875;10.7122135696125;10.7122135696125;10.7122135696125;783617353
2021-11-22T00:09:14.953;182178199;GOLL;V;3.0;3.0;3.0;1.417171734862;4.251515204586;4.251515204586;4.251515204586;182178199
2021-11-22T00:09:14.953;915841834;B3SA;V;7.0;7.0;7.0;1.0683493441101;7.4784454087707;7.4784454087707;7.4784454087707;915841834
2021-11-22T00:09:14.953;853085433;PETR;C;5.0;5.0;5.0;1.00971529582476;5.0485764791238;5.0485764791238;5.0485764791238;853085433
2021-11-22T00:09:14.953;98863281;B3SA;V;7.0;7.0;7.0;1.56425594537166;10.94979161760162;10.94979161760162;10.94979161760162;98863281
2021-11-22T00:09:14.953;915841834;MGLU;C;4.0;4.0;4.0;1.05031914657056;4.20127658628224;4.20127658628224;4.20127658628224;915841834
2021-11-22T00:09:14.953;298833807;PETR;C;3.0;3.0;3.0;1.18949891840096;3.5684967552028795;3.5684967552028795;3.5684967552028795;298833807
2021-11-22T00:09:14.953;182178199;VALE;V;7.0;7.0;7.0;1.25659616804212;8.79617317629484;8.79617317629484;8.79617317629484;182178199
2021-11-22T00:09:14.953;720048195;MGLU;C;7.0;7.0;7.0;1.23196178295104;8.623732480657281;8.623732480657281;8.623732480657281;720048195
2021-11-22T00:09:14.953;720048195;ABEV;V;8.0;8.0;8.0;1.27068552038179;10.16548416305432;10.16548416305432;10.16548416305432;720048195
2021-11-22T00:09:14.953;783617353;EQTL;V;6.0;6.0;6.0;1.77045524923395;10.6227314954037;10.6227314954037;10.6227314954037;783617353
2021-11-22T00:09:14.953;783617353;EQTL;V;2.0;2.0;2.0;1.70036780215185;3.4007356043037;3.4007356043037;3.4007356043037;783617353
2021-11-22T00:09:14.953;319679029;ABEV;C;6.0;6.0;6.0;1.90009366056408;11.40056196338448;11.40056196338448;11.40056196338448;319679029
2021-11-22T00:09:14.953;915841834;EQTL;V;3.0;3.0;3.0;1.987828573637;5.963485720911001;5.963485720911001;5.963485720911001;915841834
2021-11-22T00:09:14.953;319679029;BBAS;V;3.0;3.0;3.0;1.37313889902559;4.11941669707677;4.11941669707677;4.11941669707677;319679029
2021-11-22T00:09:14.953;98863281;ITUB;C;3.0;3.0;3.0;1.835515525595;5.506546576785;5.506546576785;5.506546576785;98863281
2021-11-22T00:09:14.953;915841834;BBDC;V;6.0;6.0;6.0;1.06739530316856;6.404371819011359;6.404371819011359;6.404371819011359;915841834
2021-11-22T00:09:14.953;98863281;MGLU;C;2.0;2.0;2.0;1.40237640114791;2.80475280229582;2.80475280229582;2.80475280229582;98863281
2021-11-22T00:09:14.953;720048195;MGLU;C;7.0;7.0;7.0;1.97154047861268;13.80078335028876;13.80078335028876;13.80078335028876;720048195
2021-11-22T00:09:14.953;98863281;ABEV;C;8.0;8.0;8.0;1.05057728219643;8.40461825757144;8.40461825757144;8.40461825757144;98863281
2021-11-22T00:09:14.953;922570858;MGLU;V;8.0;8.0;8.0;1.31237434671592;10.49899477372736;10.49899477372736;10.49899477372736;922570858
2021-11-22T00:09:14.953;319679029;VALE;V;3.0;3.0;3.0;1.36544306642937;4.09632919928811;4.09632919928811;4.09632919928811;319679029
2021-11-22T00:09:14.953;720048195;BBDC;V;9.0;9.0;9.0;1.41261013045084;12.71349117405756;12.71349117405756;12.71349117405756;720048195
2021-11-22T00:09:14.953;922570858;ITUB;V;2.0;2.0;2.0;1.13918932335276;2.27837864670552;2.27837864670552;2.27837864670552;922570858
2021-11-22T00:09:14.953;98863281;ITUB;C;10.0;10.0;10.0;1.07500051322066;10.7500051322066;10.7500051322066;10.7500051322066;98863281
2021-11-22T00:09:14.953;182178199;GOLL;V;2.0;2.0;2.0;1.6133088174158;3.2266176348316;3.2266176348316;3.2266176348316;182178199
2021-11-22T00:09:14.953;947370826;BBDC;C;5.0;5.0;5.0;1.53628511311832;7.681425565591599;7.681425565591599;7.681425565591599;947370826
2021-11-22T00:09:14.953;783617353;B3SA;C;1.0;1.0;1.0;1.22482345223089;1.22482345223089;1.22482345223089;1.22482345223089;783617353
2021-11-22T00:09:14.953;182178199;ABEV;V;8.0;8.0;8.0;1.31801271648414;10.54410173187312;10.54410173187312;10.54410173187312;182178199
2021-11-22T00:09:14.953;319679029;ABEV;V;6.0;6.0;6.0;1.83212515373939;10.99275092243634;10.99275092243634;10.99275092243634;319679029
2021-11-22T00:09:14.953;922570858;B3SA;V;7.0;7.0;7.0;1.56796460966176;10.97575226763232;10.97575226763232;10.97575226763232;922570858
2021-11-22T00:09:14.953;98863281;EQTL;C;7.0;7.0;7.0;1.42243030580307;9.95701214062149;9.95701214062149;9.95701214062149;98863281
2021-11-22T00:09:14.953;947370826;VALE;V;6.0;6.0;6.0;1.3354984915194;8.0129909491164;8.0129909491164;8.0129909491164;947370826
2021-11-22T00:09:14.953;98863281;VALE;V;2.0;2.0;2.0;1.48215892147586;2.96431784295172;2.96431784295172;2.96431784295172;98863281
2021-11-22T00:09:14.958;98863281;BBDC;V;5.0;5.0;5.0;1.07031168995899;5.3515584497949495;5.3515584497949495;5.3515584497949495;98863281
2021-11-22T00:09:14.958;298833807;MGLU;V;1.0;1.0;1.0;1.26781580228596;1.26781580228596;1.26781580228596;1.26781580228596;298833807
2021-11-22T00:09:14.958;298833807;PETR;V;8.0;8.0;8.0;1.96672283900797;15.73378271206376;15.73378271206376;15.73378271206376;298833807
2021-11-22T00:09:14.958;319679029;ABEV;V;9.0;9.0;9.0;1.87227010439373;16.85043093954357;16.85043093954357;16.85043093954357;319679029
2021-11-22T00:09:14.958;98863281;MGLU;V;4.0;4.0;4.0;1.16505210225107;4.66020840900428;4.66020840900428;4.66020840900428;98863281
2021-11-22T00:09:14.958;319679029;B3SA;C;8.0;8.0;8.0;1.69886532341233;13.59092258729864;13.59092258729864;13.59092258729864;319679029
2021-11-22T00:09:14.958;915841834;BBAS;V;1.0;1.0;1.0;1.12600168020874;1.12600168020874;1.12600168020874;1.12600168020874;915841834
2021-11-22T00:09:14.958;922570858;MGLU;V;2.0;2.0;2.0;1.03528525604317;2.07057051208634;2.07057051208634;2.07057051208634;922570858
2021-11-22T00:09:14.958;182178199;ABEV;V;6.0;6.0;6.0;1.509841692077;9.059050152462;9.059050152462;9.059050152462;182178199
2021-11-22T00:09:14.958;319679029;VALE;C;2.0;2.0;2.0;1.17863193188821;2.35726386377642;2.35726386377642;2.35726386377642;319679029
2021-11-22T00:09:14.958;922570858;B3SA;C;3.0;3.0;3.0;1.93309366127272;5.799280983818161;5.799280983818161;5.799280983818161;922570858
2021-11-22T00:09:14.958;720048195;ABEV;C;4.0;4.0;4.0;1.57076330554701;6.28305322218804;6.28305322218804;6.28305322218804;720048195
